<DATE>,<VOL>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
15/10/18,5281,114610.0000000,115010.0000000,114610.0000000,114990.0000000
15/10/18,2152,114990.0000000,115020.0000000,114860.0000000,114890.0000000
15/10/18,867,114890.0000000,114930.0000000,114820.0000000,114830.0000000
15/10/18,1874,114830.0000000,114960.0000000,114810.0000000,114810.0000000
15/10/18,936,114810.0000000,114810.0000000,114700.0000000,114760.0000000
15/10/18,621,114760.0000000,114780.0000000,114710.0000000,114730.0000000
15/10/18,735,114740.0000000,114760.0000000,114660.0000000,114730.0000000
15/10/18,380,114730.0000000,114760.0000000,114690.0000000,114710.0000000
15/10/18,463,114700.0000000,114770.0000000,114700.0000000,114750.0000000
15/10/18,620,114750.0000000,114840.0000000,114740.0000000,114770.0000000
15/10/18,568,114770.0000000,114810.0000000,114710.0000000,114720.0000000
15/10/18,561,114730.0000000,114790.0000000,114660.0000000,114660.0000000
15/10/18,1095,114650.0000000,114820.0000000,114640.0000000,114760.0000000
15/10/18,427,114780.0000000,114820.0000000,114740.0000000,114770.0000000
15/10/18,856,114780.0000000,114910.0000000,114780.0000000,114880.0000000
15/10/18,367,114890.0000000,114900.0000000,114840.0000000,114860.0000000
15/10/18,422,114870.0000000,114870.0000000,114770.0000000,114770.0000000
15/10/18,643,114760.0000000,114840.0000000,114750.0000000,114820.0000000
15/10/18,905,114820.0000000,114890.0000000,114790.0000000,114870.0000000
15/10/18,248,114860.0000000,114860.0000000,114810.0000000,114820.0000000
15/10/18,821,114820.0000000,114820.0000000,114680.0000000,114700.0000000
15/10/18,536,114720.0000000,114770.0000000,114640.0000000,114690.0000000
15/10/18,695,114690.0000000,114710.0000000,114600.0000000,114680.0000000
15/10/18,1180,114680.0000000,114780.0000000,114650.0000000,114750.0000000
15/10/18,1033,114760.0000000,114840.0000000,114750.0000000,114830.0000000
15/10/18,1668,114830.0000000,114930.0000000,114820.0000000,114910.0000000
15/10/18,1012,114900.0000000,114970.0000000,114850.0000000,114960.0000000
15/10/18,643,114970.0000000,114990.0000000,114930.0000000,114980.0000000
15/10/18,3673,114970.0000000,115090.0000000,114920.0000000,114920.0000000
15/10/18,565,114930.0000000,114970.0000000,114880.0000000,114910.0000000
15/10/18,508,114900.0000000,114940.0000000,114830.0000000,114840.0000000
15/10/18,333,114850.0000000,114900.0000000,114830.0000000,114830.0000000
15/10/18,607,114830.0000000,114860.0000000,114780.0000000,114790.0000000
15/10/18,399,114780.0000000,114850.0000000,114760.0000000,114850.0000000
15/10/18,628,114840.0000000,114920.0000000,114820.0000000,114890.0000000
15/10/18,186,114890.0000000,114890.0000000,114820.0000000,114860.0000000
15/10/18,309,114860.0000000,114890.0000000,114790.0000000,114800.0000000
15/10/18,319,114800.0000000,114840.0000000,114770.0000000,114780.0000000
15/10/18,428,114790.0000000,114900.0000000,114780.0000000,114870.0000000
15/10/18,359,114860.0000000,114920.0000000,114860.0000000,114880.0000000
15/10/18,247,114880.0000000,114880.0000000,114800.0000000,114850.0000000
15/10/18,276,114860.0000000,114860.0000000,114780.0000000,114810.0000000
15/10/18,263,114820.0000000,114870.0000000,114780.0000000,114870.0000000
15/10/18,229,114860.0000000,114860.0000000,114820.0000000,114840.0000000
15/10/18,1457,114850.0000000,114990.0000000,114840.0000000,114970.0000000
15/10/18,999,114970.0000000,115000.0000000,114940.0000000,114980.0000000
15/10/18,1276,114970.0000000,115080.0000000,114970.0000000,115050.0000000
15/10/18,1053,115050.0000000,115050.0000000,114950.0000000,115000.0000000
15/10/18,1221,115010.0000000,115040.0000000,114920.0000000,114930.0000000
15/10/18,1232,114930.0000000,114950.0000000,114820.0000000,114880.0000000
15/10/18,281,114870.0000000,114890.0000000,114850.0000000,114860.0000000
15/10/18,457,114860.0000000,114880.0000000,114820.0000000,114850.0000000
15/10/18,771,114840.0000000,114860.0000000,114790.0000000,114830.0000000
15/10/18,1551,114830.0000000,114900.0000000,114760.0000000,114840.0000000
15/10/18,584,114830.0000000,114840.0000000,114780.0000000,114840.0000000
15/10/18,443,114830.0000000,114840.0000000,114790.0000000,114790.0000000
15/10/18,306,114800.0000000,114840.0000000,114780.0000000,114840.0000000
15/10/18,629,114840.0000000,114900.0000000,114830.0000000,114840.0000000
15/10/18,391,114850.0000000,114910.0000000,114820.0000000,114870.0000000
15/10/18,433,114870.0000000,114940.0000000,114860.0000000,114940.0000000
15/10/18,542,114930.0000000,114950.0000000,114870.0000000,114900.0000000
15/10/18,588,114920.0000000,114970.0000000,114910.0000000,114940.0000000
15/10/18,1154,114950.0000000,115050.0000000,114940.0000000,114960.0000000
15/10/18,2586,114940.0000000,114940.0000000,114470.0000000,114580.0000000
15/10/18,583,114580.0000000,114610.0000000,114520.0000000,114520.0000000
15/10/18,419,114530.0000000,114560.0000000,114460.0000000,114520.0000000
15/10/18,279,114510.0000000,114580.0000000,114500.0000000,114570.0000000
15/10/18,475,114570.0000000,114640.0000000,114540.0000000,114610.0000000
15/10/18,909,114630.0000000,114630.0000000,114430.0000000,114500.0000000
15/10/18,677,114490.0000000,114490.0000000,114380.0000000,114430.0000000
15/10/18,526,114430.0000000,114520.0000000,114400.0000000,114490.0000000
15/10/18,274,114500.0000000,114560.0000000,114500.0000000,114530.0000000
15/10/18,315,114540.0000000,114560.0000000,114480.0000000,114480.0000000
15/10/18,395,114490.0000000,114500.0000000,114450.0000000,114500.0000000
15/10/18,220,114510.0000000,114540.0000000,114460.0000000,114480.0000000
15/10/18,309,114490.0000000,114550.0000000,114470.0000000,114510.0000000
15/10/18,414,114520.0000000,114520.0000000,114440.0000000,114490.0000000
15/10/18,471,114490.0000000,114570.0000000,114460.0000000,114550.0000000
15/10/18,608,114540.0000000,114610.0000000,114500.0000000,114590.0000000
15/10/18,162,114590.0000000,114600.0000000,114560.0000000,114570.0000000
15/10/18,413,114570.0000000,114670.0000000,114560.0000000,114670.0000000
15/10/18,298,114670.0000000,114680.0000000,114580.0000000,114580.0000000
15/10/18,109,114600.0000000,114670.0000000,114600.0000000,114620.0000000
15/10/18,125,114630.0000000,114660.0000000,114610.0000000,114660.0000000
15/10/18,349,114670.0000000,114720.0000000,114650.0000000,114650.0000000
15/10/18,377,114670.0000000,114730.0000000,114640.0000000,114640.0000000
15/10/18,314,114640.0000000,114710.0000000,114630.0000000,114670.0000000
15/10/18,150,114690.0000000,114720.0000000,114670.0000000,114720.0000000
15/10/18,256,114720.0000000,114760.0000000,114680.0000000,114700.0000000
15/10/18,94,114680.0000000,114740.0000000,114680.0000000,114740.0000000
15/10/18,169,114740.0000000,114770.0000000,114710.0000000,114750.0000000
15/10/18,358,114770.0000000,114810.0000000,114750.0000000,114770.0000000
15/10/18,94,114770.0000000,114770.0000000,114720.0000000,114750.0000000
15/10/18,190,114750.0000000,114790.0000000,114700.0000000,114720.0000000
15/10/18,148,114720.0000000,114740.0000000,114690.0000000,114700.0000000
15/10/18,205,114700.0000000,114770.0000000,114690.0000000,114720.0000000
15/10/18,262,114740.0000000,114830.0000000,114740.0000000,114800.0000000
15/10/18,487,114810.0000000,114890.0000000,114780.0000000,114850.0000000
15/10/18,122,114850.0000000,114850.0000000,114810.0000000,114810.0000000
15/10/18,120,114830.0000000,114880.0000000,114820.0000000,114840.0000000
15/10/18,136,114850.0000000,114880.0000000,114830.0000000,114880.0000000
15/10/18,412,114880.0000000,114930.0000000,114880.0000000,114900.0000000
15/10/18,223,114900.0000000,114930.0000000,114880.0000000,114880.0000000
15/10/18,304,114900.0000000,114950.0000000,114890.0000000,114900.0000000
15/10/18,145,114890.0000000,114910.0000000,114860.0000000,114880.0000000
15/10/18,157,114880.0000000,114900.0000000,114850.0000000,114850.0000000
15/10/18,133,114850.0000000,114860.0000000,114840.0000000,114860.0000000
15/10/18,296,114860.0000000,114900.0000000,114840.0000000,114880.0000000
15/10/18,221,114890.0000000,114940.0000000,114850.0000000,114860.0000000
15/10/18,428,114860.0000000,114920.0000000,114830.0000000,114840.0000000
15/10/18,55,114840.0000000,114890.0000000,114840.0000000,114880.0000000
15/10/18,66,114860.0000000,114880.0000000,114840.0000000,114880.0000000
15/10/18,79,114880.0000000,114910.0000000,114880.0000000,114900.0000000
15/10/18,113,114890.0000000,114910.0000000,114860.0000000,114870.0000000
15/10/18,59,114870.0000000,114880.0000000,114860.0000000,114870.0000000
15/10/18,539,114870.0000000,114970.0000000,114860.0000000,114910.0000000
15/10/18,141,114910.0000000,114920.0000000,114860.0000000,114860.0000000
15/10/18,90,114880.0000000,114910.0000000,114870.0000000,114910.0000000
15/10/18,33,114900.0000000,114920.0000000,114880.0000000,114880.0000000
15/10/18,42,114880.0000000,114920.0000000,114870.0000000,114910.0000000
15/10/18,100,114920.0000000,114920.0000000,114850.0000000,114850.0000000
15/10/18,150,114860.0000000,114880.0000000,114850.0000000,114870.0000000
15/10/18,368,114860.0000000,114860.0000000,114810.0000000,114810.0000000
15/10/18,150,114830.0000000,114880.0000000,114810.0000000,114870.0000000
15/10/18,111,114870.0000000,114890.0000000,114840.0000000,114860.0000000
15/10/18,46,114860.0000000,114860.0000000,114830.0000000,114850.0000000
15/10/18,83,114860.0000000,114900.0000000,114860.0000000,114900.0000000
15/10/18,399,114900.0000000,114980.0000000,114880.0000000,114950.0000000
15/10/18,292,114960.0000000,114990.0000000,114950.0000000,114960.0000000
15/10/18,346,114970.0000000,115000.0000000,114960.0000000,114990.0000000
15/10/18,1113,114990.0000000,115060.0000000,114980.0000000,115020.0000000
15/10/18,466,115010.0000000,115090.0000000,115010.0000000,115070.0000000
15/10/18,204,115070.0000000,115070.0000000,115010.0000000,115020.0000000
15/10/18,155,115020.0000000,115070.0000000,115020.0000000,115040.0000000
15/10/18,95,115030.0000000,115060.0000000,115010.0000000,115020.0000000
15/10/18,274,115020.0000000,115030.0000000,114980.0000000,115000.0000000
15/10/18,69,115000.0000000,115000.0000000,114960.0000000,114960.0000000
15/10/18,94,114970.0000000,114980.0000000,114950.0000000,114970.0000000
15/10/18,391,114960.0000000,114970.0000000,114880.0000000,114920.0000000
15/10/18,117,114920.0000000,114950.0000000,114900.0000000,114910.0000000
15/10/18,163,114920.0000000,114950.0000000,114890.0000000,114940.0000000
15/10/18,95,114940.0000000,114950.0000000,114900.0000000,114920.0000000
15/10/18,78,114920.0000000,114950.0000000,114920.0000000,114930.0000000
15/10/18,220,114920.0000000,114930.0000000,114870.0000000,114880.0000000
15/10/18,155,114870.0000000,114910.0000000,114860.0000000,114890.0000000
15/10/18,134,114900.0000000,114930.0000000,114900.0000000,114910.0000000
15/10/18,101,114910.0000000,114920.0000000,114880.0000000,114890.0000000
15/10/18,96,114880.0000000,114890.0000000,114860.0000000,114880.0000000
15/10/18,203,114870.0000000,114880.0000000,114860.0000000,114870.0000000
15/10/18,102,114870.0000000,114900.0000000,114870.0000000,114880.0000000
15/10/18,228,114860.0000000,114860.0000000,114820.0000000,114840.0000000
15/10/18,28,114840.0000000,114860.0000000,114840.0000000,114860.0000000
15/10/18,119,114850.0000000,114890.0000000,114840.0000000,114870.0000000
15/10/18,170,114870.0000000,114880.0000000,114810.0000000,114820.0000000
15/10/18,225,114830.0000000,114900.0000000,114830.0000000,114870.0000000
15/10/18,123,114860.0000000,114890.0000000,114850.0000000,114890.0000000
15/10/18,104,114890.0000000,114930.0000000,114890.0000000,114920.0000000
15/10/18,584,114930.0000000,115060.0000000,114930.0000000,115010.0000000
15/10/18,369,115010.0000000,115040.0000000,114940.0000000,114970.0000000
15/10/18,77,114950.0000000,114980.0000000,114940.0000000,114940.0000000
15/10/18,235,114940.0000000,114950.0000000,114900.0000000,114900.0000000
15/10/18,80,114900.0000000,114930.0000000,114890.0000000,114920.0000000
15/10/18,79,114930.0000000,114930.0000000,114900.0000000,114900.0000000
15/10/18,123,114890.0000000,114910.0000000,114870.0000000,114880.0000000
15/10/18,60,114890.0000000,114920.0000000,114870.0000000,114900.0000000
15/10/18,98,114890.0000000,114970.0000000,114890.0000000,114970.0000000
15/10/18,72,114950.0000000,114960.0000000,114920.0000000,114930.0000000
15/10/18,75,114950.0000000,114980.0000000,114940.0000000,114950.0000000
15/10/18,139,114960.0000000,114990.0000000,114960.0000000,114980.0000000
15/10/18,97,114980.0000000,115000.0000000,114960.0000000,114960.0000000
15/10/18,64,114960.0000000,115000.0000000,114960.0000000,115000.0000000
15/10/18,161,115000.0000000,115050.0000000,115000.0000000,115040.0000000
15/10/18,155,115040.0000000,115060.0000000,115030.0000000,115060.0000000
15/10/18,301,115060.0000000,115060.0000000,114960.0000000,114960.0000000
15/10/18,67,114950.0000000,114990.0000000,114940.0000000,114940.0000000
15/10/18,46,114940.0000000,114970.0000000,114940.0000000,114970.0000000
15/10/18,161,114960.0000000,114970.0000000,114890.0000000,114900.0000000
15/10/18,148,114900.0000000,114930.0000000,114890.0000000,114910.0000000
15/10/18,80,114920.0000000,114920.0000000,114870.0000000,114880.0000000
15/10/18,44,114880.0000000,114910.0000000,114870.0000000,114910.0000000
15/10/18,133,114910.0000000,114990.0000000,114910.0000000,114970.0000000
15/10/18,31,114960.0000000,114960.0000000,114910.0000000,114920.0000000
15/10/18,26,114920.0000000,114920.0000000,114900.0000000,114900.0000000
15/10/18,238,114920.0000000,114920.0000000,114840.0000000,114860.0000000
15/10/18,190,114870.0000000,114870.0000000,114820.0000000,114850.0000000
15/10/18,323,114850.0000000,114850.0000000,114760.0000000,114800.0000000
15/10/18,114,114800.0000000,114820.0000000,114760.0000000,114810.0000000
15/10/18,142,114800.0000000,114890.0000000,114800.0000000,114860.0000000
15/10/18,60,114850.0000000,114860.0000000,114820.0000000,114820.0000000
15/10/18,120,114820.0000000,114830.0000000,114790.0000000,114800.0000000
15/10/18,157,114800.0000000,114840.0000000,114770.0000000,114810.0000000
15/10/18,97,114820.0000000,114860.0000000,114800.0000000,114800.0000000
15/10/18,148,114800.0000000,114870.0000000,114790.0000000,114870.0000000
15/10/18,437,114870.0000000,114950.0000000,114850.0000000,114950.0000000
15/10/18,173,114950.0000000,114950.0000000,114900.0000000,114920.0000000
15/10/18,147,114930.0000000,114960.0000000,114910.0000000,114910.0000000
15/10/18,252,114920.0000000,114940.0000000,114890.0000000,114920.0000000
15/10/18,91,114920.0000000,114920.0000000,114870.0000000,114880.0000000
15/10/18,273,114880.0000000,114960.0000000,114870.0000000,114960.0000000
15/10/18,64,114970.0000000,114970.0000000,114910.0000000,114940.0000000
15/10/18,63,114960.0000000,114960.0000000,114940.0000000,114960.0000000
15/10/18,107,114960.0000000,114960.0000000,114910.0000000,114940.0000000
15/10/18,243,114950.0000000,114990.0000000,114950.0000000,114960.0000000
15/10/18,93,114950.0000000,115010.0000000,114950.0000000,115010.0000000
15/10/18,324,115000.0000000,115050.0000000,114980.0000000,115040.0000000
15/10/18,431,115030.0000000,115050.0000000,115000.0000000,115030.0000000
15/10/18,230,115040.0000000,115060.0000000,115030.0000000,115060.0000000
15/10/18,360,115060.0000000,115080.0000000,115000.0000000,115020.0000000
15/10/18,253,115010.0000000,115010.0000000,114960.0000000,114980.0000000
15/10/18,339,115000.0000000,115040.0000000,114920.0000000,114950.0000000
15/10/18,182,114950.0000000,114970.0000000,114910.0000000,114940.0000000
15/10/18,198,114940.0000000,115000.0000000,114930.0000000,115000.0000000
15/10/18,90,114980.0000000,114980.0000000,114930.0000000,114960.0000000
15/10/18,175,114950.0000000,114960.0000000,114910.0000000,114920.0000000
15/10/18,36,114930.0000000,114950.0000000,114930.0000000,114940.0000000
15/10/18,56,114930.0000000,114950.0000000,114930.0000000,114950.0000000
15/10/18,41,114960.0000000,114960.0000000,114920.0000000,114920.0000000
15/10/18,72,114920.0000000,114940.0000000,114910.0000000,114920.0000000
15/10/18,75,114940.0000000,114940.0000000,114890.0000000,114920.0000000
15/10/18,93,114930.0000000,114970.0000000,114920.0000000,114960.0000000
15/10/18,91,114950.0000000,114970.0000000,114940.0000000,114960.0000000
15/10/18,39,114970.0000000,114990.0000000,114970.0000000,114980.0000000
15/10/18,17,114990.0000000,114990.0000000,114960.0000000,114970.0000000
15/10/18,246,114970.0000000,115040.0000000,114970.0000000,115040.0000000
15/10/18,144,115040.0000000,115060.0000000,115040.0000000,115040.0000000
15/10/18,53,115050.0000000,115060.0000000,115040.0000000,115050.0000000
15/10/18,1437,115050.0000000,115180.0000000,115040.0000000,115130.0000000
15/10/18,540,115140.0000000,115190.0000000,115130.0000000,115180.0000000
15/10/18,298,115180.0000000,115180.0000000,115120.0000000,115120.0000000
15/10/18,80,115120.0000000,115140.0000000,115110.0000000,115130.0000000
15/10/18,202,115130.0000000,115180.0000000,115130.0000000,115170.0000000
