,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
3369,SPFB.RTS-12.18,1,13/09/18,14:55,108030.0,108030.0,108030.0,108030.0,1
3370,SPFB.RTS-12.18,1,13/09/18,14:57,107970.0,107970.0,107920.0,107940.0,55
3371,SPFB.RTS-12.18,1,13/09/18,14:58,107960.0,107960.0,107930.0,107950.0,22
3372,SPFB.RTS-12.18,1,13/09/18,14:59,107940.0,107940.0,107920.0,107930.0,5
3373,SPFB.RTS-12.18,1,13/09/18,15:00,107950.0,107950.0,107910.0,107930.0,60
3374,SPFB.RTS-12.18,1,13/09/18,15:02,107950.0,107950.0,107860.0,107900.0,86
3375,SPFB.RTS-12.18,1,13/09/18,15:03,107910.0,107910.0,107910.0,107910.0,2
3376,SPFB.RTS-12.18,1,13/09/18,15:04,107920.0,107970.0,107920.0,107970.0,6
3377,SPFB.RTS-12.18,1,13/09/18,15:05,107930.0,107930.0,107910.0,107910.0,6
3378,SPFB.RTS-12.18,1,13/09/18,15:07,107910.0,107910.0,107870.0,107870.0,19
3379,SPFB.RTS-12.18,1,13/09/18,15:08,107810.0,107820.0,107760.0,107760.0,16
3380,SPFB.RTS-12.18,1,13/09/18,15:09,107770.0,107780.0,107750.0,107750.0,25
3381,SPFB.RTS-12.18,1,13/09/18,15:10,107750.0,107780.0,107730.0,107780.0,36
3382,SPFB.RTS-12.18,1,13/09/18,15:11,107780.0,107800.0,107780.0,107800.0,13
3383,SPFB.RTS-12.18,1,13/09/18,15:12,107770.0,107770.0,107770.0,107770.0,1
3384,SPFB.RTS-12.18,1,13/09/18,15:13,107800.0,107840.0,107800.0,107840.0,4
3385,SPFB.RTS-12.18,1,13/09/18,15:14,107840.0,107860.0,107840.0,107860.0,4
3386,SPFB.RTS-12.18,1,13/09/18,15:15,107850.0,107850.0,107820.0,107820.0,2
3387,SPFB.RTS-12.18,1,13/09/18,15:16,107770.0,107770.0,107760.0,107760.0,13
3388,SPFB.RTS-12.18,1,13/09/18,15:17,107770.0,107790.0,107770.0,107790.0,2
3389,SPFB.RTS-12.18,1,13/09/18,15:18,107740.0,107740.0,107740.0,107740.0,4
3390,SPFB.RTS-12.18,1,13/09/18,15:19,107740.0,107740.0,107740.0,107740.0,2
3391,SPFB.RTS-12.18,1,13/09/18,15:20,107790.0,107800.0,107790.0,107800.0,3
3392,SPFB.RTS-12.18,1,13/09/18,15:21,107850.0,107860.0,107820.0,107820.0,15
3393,SPFB.RTS-12.18,1,13/09/18,15:22,107890.0,107930.0,107890.0,107930.0,13
3394,SPFB.RTS-12.18,1,13/09/18,15:23,107920.0,107920.0,107890.0,107890.0,5
3395,SPFB.RTS-12.18,1,13/09/18,15:24,107910.0,107950.0,107910.0,107950.0,6
3396,SPFB.RTS-12.18,1,13/09/18,15:25,107940.0,108000.0,107940.0,107970.0,15
3397,SPFB.RTS-12.18,1,13/09/18,15:26,107940.0,107940.0,107920.0,107920.0,4
3398,SPFB.RTS-12.18,1,13/09/18,15:28,107920.0,107920.0,107920.0,107920.0,2
3399,SPFB.RTS-12.18,1,13/09/18,15:29,107890.0,107930.0,107890.0,107930.0,4
3400,SPFB.RTS-12.18,1,13/09/18,15:30,107910.0,107910.0,107910.0,107910.0,3
3401,SPFB.RTS-12.18,1,13/09/18,15:31,107950.0,108120.0,107950.0,108040.0,86
3402,SPFB.RTS-12.18,1,13/09/18,15:32,108070.0,108110.0,108070.0,108110.0,8
3403,SPFB.RTS-12.18,1,13/09/18,15:33,108100.0,108100.0,108070.0,108070.0,6
3404,SPFB.RTS-12.18,1,13/09/18,15:34,108070.0,108070.0,108010.0,108010.0,9
3405,SPFB.RTS-12.18,1,13/09/18,15:35,108050.0,108050.0,108040.0,108040.0,3
3406,SPFB.RTS-12.18,1,13/09/18,15:36,108070.0,108100.0,108070.0,108100.0,16
3407,SPFB.RTS-12.18,1,13/09/18,15:37,108080.0,108080.0,108050.0,108050.0,5
3408,SPFB.RTS-12.18,1,13/09/18,15:38,108060.0,108080.0,108060.0,108080.0,4
3409,SPFB.RTS-12.18,1,13/09/18,15:39,108050.0,108160.0,108050.0,108150.0,132
3410,SPFB.RTS-12.18,1,13/09/18,15:40,108180.0,108210.0,108170.0,108210.0,30
3411,SPFB.RTS-12.18,1,13/09/18,15:41,108200.0,108200.0,108130.0,108130.0,8
3412,SPFB.RTS-12.18,1,13/09/18,15:42,108170.0,108170.0,108170.0,108170.0,23
3413,SPFB.RTS-12.18,1,13/09/18,15:43,108140.0,108220.0,108140.0,108220.0,84
3414,SPFB.RTS-12.18,1,13/09/18,15:44,108180.0,108220.0,108180.0,108220.0,12
3415,SPFB.RTS-12.18,1,13/09/18,15:45,108210.0,108210.0,108180.0,108180.0,9
3416,SPFB.RTS-12.18,1,13/09/18,15:46,108190.0,108210.0,108190.0,108200.0,19
3417,SPFB.RTS-12.18,1,13/09/18,15:47,108220.0,108220.0,108210.0,108210.0,14
3418,SPFB.RTS-12.18,1,13/09/18,15:48,108180.0,108180.0,108150.0,108150.0,3
3419,SPFB.RTS-12.18,1,13/09/18,15:49,108160.0,108190.0,108160.0,108190.0,33
3420,SPFB.RTS-12.18,1,13/09/18,15:50,108230.0,108250.0,108230.0,108250.0,14
3421,SPFB.RTS-12.18,1,13/09/18,15:51,108270.0,108270.0,108250.0,108260.0,8
3422,SPFB.RTS-12.18,1,13/09/18,15:52,108270.0,108270.0,108240.0,108260.0,25
3423,SPFB.RTS-12.18,1,13/09/18,15:53,108200.0,108200.0,108170.0,108170.0,6
3424,SPFB.RTS-12.18,1,13/09/18,15:54,108170.0,108170.0,108150.0,108160.0,11
3425,SPFB.RTS-12.18,1,13/09/18,15:55,108150.0,108150.0,108150.0,108150.0,2
3426,SPFB.RTS-12.18,1,13/09/18,15:56,108150.0,108150.0,108120.0,108150.0,42
3427,SPFB.RTS-12.18,1,13/09/18,15:57,108150.0,108150.0,108130.0,108130.0,2
3428,SPFB.RTS-12.18,1,13/09/18,15:58,108140.0,108140.0,108120.0,108140.0,7
3429,SPFB.RTS-12.18,1,13/09/18,16:00,108180.0,108180.0,108180.0,108180.0,2
3430,SPFB.RTS-12.18,1,13/09/18,16:01,108200.0,108240.0,108200.0,108210.0,15
3431,SPFB.RTS-12.18,1,13/09/18,16:02,108230.0,108230.0,108230.0,108230.0,1
3432,SPFB.RTS-12.18,1,13/09/18,16:03,108200.0,108200.0,108200.0,108200.0,6
3433,SPFB.RTS-12.18,1,13/09/18,16:04,108210.0,108210.0,108160.0,108170.0,20
3434,SPFB.RTS-12.18,1,13/09/18,16:05,108170.0,108170.0,108170.0,108170.0,2
3435,SPFB.RTS-12.18,1,13/09/18,16:08,108130.0,108150.0,108080.0,108080.0,28
3436,SPFB.RTS-12.18,1,13/09/18,16:09,108100.0,108120.0,108100.0,108110.0,12
3437,SPFB.RTS-12.18,1,13/09/18,16:10,108120.0,108120.0,108120.0,108120.0,5
3438,SPFB.RTS-12.18,1,13/09/18,16:11,108100.0,108100.0,108100.0,108100.0,25
3439,SPFB.RTS-12.18,1,13/09/18,16:12,108110.0,108110.0,108110.0,108110.0,1
3440,SPFB.RTS-12.18,1,13/09/18,16:14,108110.0,108110.0,108110.0,108110.0,1
3441,SPFB.RTS-12.18,1,13/09/18,16:15,108110.0,108110.0,108090.0,108090.0,4
3442,SPFB.RTS-12.18,1,13/09/18,16:16,108080.0,108140.0,108080.0,108130.0,29
3443,SPFB.RTS-12.18,1,13/09/18,16:17,108150.0,108150.0,108150.0,108150.0,26
3444,SPFB.RTS-12.18,1,13/09/18,16:18,108180.0,108200.0,108170.0,108200.0,34
3445,SPFB.RTS-12.18,1,13/09/18,16:19,108200.0,108220.0,108200.0,108220.0,197
3446,SPFB.RTS-12.18,1,13/09/18,16:20,108220.0,108220.0,108220.0,108220.0,1
3447,SPFB.RTS-12.18,1,13/09/18,16:21,108210.0,108230.0,108210.0,108230.0,51
3448,SPFB.RTS-12.18,1,13/09/18,16:22,108230.0,108230.0,108210.0,108210.0,20
3449,SPFB.RTS-12.18,1,13/09/18,16:23,108220.0,108240.0,108200.0,108200.0,20
3450,SPFB.RTS-12.18,1,13/09/18,16:24,108230.0,108230.0,108220.0,108230.0,6
3451,SPFB.RTS-12.18,1,13/09/18,16:25,108240.0,108240.0,108240.0,108240.0,1
3452,SPFB.RTS-12.18,1,13/09/18,16:26,108240.0,108240.0,108190.0,108190.0,21
3453,SPFB.RTS-12.18,1,13/09/18,16:27,108180.0,108180.0,108180.0,108180.0,5
3454,SPFB.RTS-12.18,1,13/09/18,16:28,108190.0,108190.0,108150.0,108180.0,55
3455,SPFB.RTS-12.18,1,13/09/18,16:29,108200.0,108220.0,108200.0,108220.0,4
3456,SPFB.RTS-12.18,1,13/09/18,16:30,108190.0,108200.0,108190.0,108200.0,8
3457,SPFB.RTS-12.18,1,13/09/18,16:31,108140.0,108230.0,108140.0,108210.0,72
3458,SPFB.RTS-12.18,1,13/09/18,16:32,108200.0,108250.0,108200.0,108230.0,16
3459,SPFB.RTS-12.18,1,13/09/18,16:33,108250.0,108280.0,108240.0,108280.0,49
3460,SPFB.RTS-12.18,1,13/09/18,16:34,108270.0,108300.0,108270.0,108270.0,39
3461,SPFB.RTS-12.18,1,13/09/18,16:35,108290.0,108290.0,108290.0,108290.0,4
3462,SPFB.RTS-12.18,1,13/09/18,16:36,108270.0,108320.0,108270.0,108320.0,12
3463,SPFB.RTS-12.18,1,13/09/18,16:38,108290.0,108400.0,108290.0,108400.0,98
3464,SPFB.RTS-12.18,1,13/09/18,16:39,108400.0,108400.0,108350.0,108400.0,69
3465,SPFB.RTS-12.18,1,13/09/18,16:40,108420.0,108570.0,108420.0,108570.0,225
3466,SPFB.RTS-12.18,1,13/09/18,16:41,108570.0,108630.0,108570.0,108630.0,139
3467,SPFB.RTS-12.18,1,13/09/18,16:42,108650.0,108700.0,108630.0,108690.0,89
3468,SPFB.RTS-12.18,1,13/09/18,16:43,108650.0,108680.0,108630.0,108680.0,38
3469,SPFB.RTS-12.18,1,13/09/18,16:44,108700.0,108700.0,108660.0,108660.0,69
3470,SPFB.RTS-12.18,1,13/09/18,16:45,108690.0,108700.0,108660.0,108690.0,90
3471,SPFB.RTS-12.18,1,13/09/18,16:46,108690.0,108690.0,108630.0,108640.0,24
3472,SPFB.RTS-12.18,1,13/09/18,16:47,108630.0,108630.0,108600.0,108600.0,15
3473,SPFB.RTS-12.18,1,13/09/18,16:48,108600.0,108600.0,108600.0,108600.0,7
3474,SPFB.RTS-12.18,1,13/09/18,16:49,108590.0,108740.0,108590.0,108680.0,78
3475,SPFB.RTS-12.18,1,13/09/18,16:50,108660.0,108660.0,108640.0,108650.0,7
3476,SPFB.RTS-12.18,1,13/09/18,16:51,108600.0,108600.0,108560.0,108600.0,11
3477,SPFB.RTS-12.18,1,13/09/18,16:52,108590.0,108590.0,108570.0,108570.0,7
3478,SPFB.RTS-12.18,1,13/09/18,16:53,108570.0,108580.0,108560.0,108560.0,4
3479,SPFB.RTS-12.18,1,13/09/18,16:54,108590.0,108620.0,108590.0,108620.0,18
3480,SPFB.RTS-12.18,1,13/09/18,16:55,108620.0,108620.0,108560.0,108560.0,48
3481,SPFB.RTS-12.18,1,13/09/18,16:56,108570.0,108590.0,108540.0,108540.0,7
3482,SPFB.RTS-12.18,1,13/09/18,16:57,108590.0,108600.0,108580.0,108600.0,24
3483,SPFB.RTS-12.18,1,13/09/18,16:58,108540.0,108540.0,108510.0,108510.0,25
3484,SPFB.RTS-12.18,1,13/09/18,16:59,108510.0,108510.0,108470.0,108480.0,38
3485,SPFB.RTS-12.18,1,13/09/18,17:00,108500.0,108500.0,108450.0,108450.0,26
3486,SPFB.RTS-12.18,1,13/09/18,17:01,108480.0,108540.0,108470.0,108470.0,110
3487,SPFB.RTS-12.18,1,13/09/18,17:02,108440.0,108470.0,108430.0,108470.0,12
3488,SPFB.RTS-12.18,1,13/09/18,17:03,108510.0,108510.0,108490.0,108490.0,5
3489,SPFB.RTS-12.18,1,13/09/18,17:04,108450.0,108450.0,108410.0,108410.0,5
3490,SPFB.RTS-12.18,1,13/09/18,17:05,108380.0,108430.0,108380.0,108410.0,30
3491,SPFB.RTS-12.18,1,13/09/18,17:06,108440.0,108450.0,108440.0,108440.0,24
3492,SPFB.RTS-12.18,1,13/09/18,17:07,108440.0,108440.0,108440.0,108440.0,31
3493,SPFB.RTS-12.18,1,13/09/18,17:08,108430.0,108450.0,108430.0,108440.0,22
3494,SPFB.RTS-12.18,1,13/09/18,17:09,108440.0,108440.0,108370.0,108380.0,5
3495,SPFB.RTS-12.18,1,13/09/18,17:10,108370.0,108370.0,108300.0,108300.0,14
3496,SPFB.RTS-12.18,1,13/09/18,17:11,108300.0,108350.0,108290.0,108340.0,35
3497,SPFB.RTS-12.18,1,13/09/18,17:12,108350.0,108360.0,108350.0,108360.0,39
3498,SPFB.RTS-12.18,1,13/09/18,17:13,108340.0,108410.0,108340.0,108410.0,11
3499,SPFB.RTS-12.18,1,13/09/18,17:14,108370.0,108370.0,108350.0,108350.0,10
3500,SPFB.RTS-12.18,1,13/09/18,17:15,108390.0,108390.0,108390.0,108390.0,5
3501,SPFB.RTS-12.18,1,13/09/18,17:16,108390.0,108410.0,108380.0,108380.0,16
3502,SPFB.RTS-12.18,1,13/09/18,17:17,108300.0,108300.0,108210.0,108210.0,101
3503,SPFB.RTS-12.18,1,13/09/18,17:18,108200.0,108200.0,108060.0,108060.0,80
3504,SPFB.RTS-12.18,1,13/09/18,17:19,108090.0,108180.0,108090.0,108180.0,25
3505,SPFB.RTS-12.18,1,13/09/18,17:20,108140.0,108140.0,108100.0,108110.0,41
3506,SPFB.RTS-12.18,1,13/09/18,17:21,108150.0,108150.0,107980.0,107980.0,63
3507,SPFB.RTS-12.18,1,13/09/18,17:22,108000.0,108000.0,107840.0,107890.0,208
3508,SPFB.RTS-12.18,1,13/09/18,17:23,107890.0,107900.0,107890.0,107900.0,22
3509,SPFB.RTS-12.18,1,13/09/18,17:24,107890.0,107960.0,107890.0,107960.0,7
3510,SPFB.RTS-12.18,1,13/09/18,17:25,107920.0,107920.0,107900.0,107900.0,26
3511,SPFB.RTS-12.18,1,13/09/18,17:26,107900.0,107900.0,107880.0,107880.0,28
3512,SPFB.RTS-12.18,1,13/09/18,17:27,107880.0,107920.0,107880.0,107910.0,17
3513,SPFB.RTS-12.18,1,13/09/18,17:28,107880.0,107880.0,107860.0,107860.0,23
3514,SPFB.RTS-12.18,1,13/09/18,17:29,107860.0,107870.0,107840.0,107870.0,47
3515,SPFB.RTS-12.18,1,13/09/18,17:30,107840.0,107840.0,107800.0,107810.0,35
3516,SPFB.RTS-12.18,1,13/09/18,17:31,107790.0,107810.0,107760.0,107790.0,25
3517,SPFB.RTS-12.18,1,13/09/18,17:32,107780.0,107780.0,107720.0,107750.0,26
3518,SPFB.RTS-12.18,1,13/09/18,17:33,107780.0,107820.0,107780.0,107800.0,31
3519,SPFB.RTS-12.18,1,13/09/18,17:34,107850.0,107900.0,107850.0,107900.0,28
3520,SPFB.RTS-12.18,1,13/09/18,17:35,107930.0,107940.0,107850.0,107850.0,103
3521,SPFB.RTS-12.18,1,13/09/18,17:36,107840.0,107850.0,107840.0,107840.0,8
3522,SPFB.RTS-12.18,1,13/09/18,17:37,107870.0,107870.0,107820.0,107820.0,15
3523,SPFB.RTS-12.18,1,13/09/18,17:38,107820.0,107820.0,107710.0,107710.0,116
3524,SPFB.RTS-12.18,1,13/09/18,17:39,107710.0,107710.0,107680.0,107710.0,118
3525,SPFB.RTS-12.18,1,13/09/18,17:40,107720.0,107730.0,107700.0,107730.0,18
3526,SPFB.RTS-12.18,1,13/09/18,17:41,107740.0,107750.0,107730.0,107750.0,20
3527,SPFB.RTS-12.18,1,13/09/18,17:42,107810.0,107810.0,107790.0,107790.0,26
3528,SPFB.RTS-12.18,1,13/09/18,17:43,107810.0,107820.0,107100.0,107100.0,555
3529,SPFB.RTS-12.18,1,13/09/18,17:44,107070.0,107100.0,106840.0,106910.0,384
3530,SPFB.RTS-12.18,1,13/09/18,17:45,106950.0,106950.0,106770.0,106890.0,310
3531,SPFB.RTS-12.18,1,13/09/18,17:46,106820.0,106900.0,106770.0,106890.0,78
3532,SPFB.RTS-12.18,1,13/09/18,17:47,106900.0,107120.0,106900.0,107000.0,185
3533,SPFB.RTS-12.18,1,13/09/18,17:48,107060.0,107190.0,107050.0,107150.0,20
3534,SPFB.RTS-12.18,1,13/09/18,17:49,107100.0,107100.0,107010.0,107030.0,99
3535,SPFB.RTS-12.18,1,13/09/18,17:50,107020.0,107160.0,107020.0,107130.0,94
3536,SPFB.RTS-12.18,1,13/09/18,17:51,107100.0,107100.0,107020.0,107090.0,21
3537,SPFB.RTS-12.18,1,13/09/18,17:52,107150.0,107150.0,107150.0,107150.0,2
3538,SPFB.RTS-12.18,1,13/09/18,17:53,107120.0,107270.0,107120.0,107270.0,18
3539,SPFB.RTS-12.18,1,13/09/18,17:54,107280.0,107420.0,107280.0,107390.0,154
3540,SPFB.RTS-12.18,1,13/09/18,17:55,107370.0,107390.0,107320.0,107320.0,31
3541,SPFB.RTS-12.18,1,13/09/18,17:56,107320.0,107360.0,107270.0,107360.0,73
3542,SPFB.RTS-12.18,1,13/09/18,17:57,107380.0,107530.0,107380.0,107450.0,170
3543,SPFB.RTS-12.18,1,13/09/18,17:58,107440.0,107440.0,107400.0,107400.0,2
3544,SPFB.RTS-12.18,1,13/09/18,17:59,107400.0,107400.0,107370.0,107370.0,6
3545,SPFB.RTS-12.18,1,13/09/18,18:00,107360.0,107360.0,107280.0,107300.0,85
3546,SPFB.RTS-12.18,1,13/09/18,18:01,107290.0,107300.0,107180.0,107210.0,132
3547,SPFB.RTS-12.18,1,13/09/18,18:02,107200.0,107250.0,107200.0,107250.0,20
3548,SPFB.RTS-12.18,1,13/09/18,18:03,107240.0,107240.0,107190.0,107240.0,7
3549,SPFB.RTS-12.18,1,13/09/18,18:04,107170.0,107170.0,107140.0,107140.0,6
3550,SPFB.RTS-12.18,1,13/09/18,18:05,107150.0,107170.0,107100.0,107120.0,119
3551,SPFB.RTS-12.18,1,13/09/18,18:06,107230.0,107310.0,107230.0,107310.0,58
3552,SPFB.RTS-12.18,1,13/09/18,18:07,107280.0,107320.0,107280.0,107310.0,33
3553,SPFB.RTS-12.18,1,13/09/18,18:08,107300.0,107370.0,107300.0,107370.0,11
3554,SPFB.RTS-12.18,1,13/09/18,18:09,107340.0,107350.0,107310.0,107310.0,17
3555,SPFB.RTS-12.18,1,13/09/18,18:10,107370.0,107410.0,107370.0,107410.0,25
3556,SPFB.RTS-12.18,1,13/09/18,18:11,107410.0,107420.0,107370.0,107420.0,71
3557,SPFB.RTS-12.18,1,13/09/18,18:13,107400.0,107420.0,107400.0,107420.0,21
3558,SPFB.RTS-12.18,1,13/09/18,18:14,107410.0,107430.0,107400.0,107430.0,9
3559,SPFB.RTS-12.18,1,13/09/18,18:15,107430.0,107430.0,107420.0,107430.0,4
3560,SPFB.RTS-12.18,1,13/09/18,18:16,107440.0,107440.0,107380.0,107380.0,15
3561,SPFB.RTS-12.18,1,13/09/18,18:17,107400.0,107400.0,107400.0,107400.0,3
3562,SPFB.RTS-12.18,1,13/09/18,18:18,107380.0,107400.0,107360.0,107390.0,9
3563,SPFB.RTS-12.18,1,13/09/18,18:19,107400.0,107460.0,107400.0,107460.0,140
3564,SPFB.RTS-12.18,1,13/09/18,18:20,107460.0,107600.0,107460.0,107590.0,56
3565,SPFB.RTS-12.18,1,13/09/18,18:21,107570.0,107620.0,107570.0,107620.0,5
3566,SPFB.RTS-12.18,1,13/09/18,18:22,107620.0,107620.0,107580.0,107580.0,9
3567,SPFB.RTS-12.18,1,13/09/18,18:23,107610.0,107630.0,107590.0,107630.0,16
3568,SPFB.RTS-12.18,1,13/09/18,18:24,107610.0,107780.0,107610.0,107780.0,81
3569,SPFB.RTS-12.18,1,13/09/18,18:25,107780.0,107860.0,107780.0,107800.0,36
3570,SPFB.RTS-12.18,1,13/09/18,18:26,107780.0,107780.0,107750.0,107750.0,11
3571,SPFB.RTS-12.18,1,13/09/18,18:27,107740.0,107740.0,107570.0,107570.0,19
3572,SPFB.RTS-12.18,1,13/09/18,18:28,107550.0,107550.0,107130.0,107190.0,258
3573,SPFB.RTS-12.18,1,13/09/18,18:29,107180.0,107260.0,107160.0,107180.0,21
3574,SPFB.RTS-12.18,1,13/09/18,18:30,107210.0,107210.0,107170.0,107170.0,22
3575,SPFB.RTS-12.18,1,13/09/18,18:31,107200.0,107220.0,107070.0,107070.0,38
3576,SPFB.RTS-12.18,1,13/09/18,18:32,107060.0,107060.0,106830.0,106830.0,107
3577,SPFB.RTS-12.18,1,13/09/18,18:33,106820.0,106940.0,106810.0,106940.0,42
3578,SPFB.RTS-12.18,1,13/09/18,18:34,106910.0,106910.0,106850.0,106880.0,92
3579,SPFB.RTS-12.18,1,13/09/18,18:35,106840.0,107120.0,106840.0,106900.0,115
3580,SPFB.RTS-12.18,1,13/09/18,18:36,106930.0,106940.0,106880.0,106900.0,39
3581,SPFB.RTS-12.18,1,13/09/18,18:37,106900.0,107070.0,106900.0,107070.0,25
3582,SPFB.RTS-12.18,1,13/09/18,18:38,107050.0,107100.0,107050.0,107080.0,19
3583,SPFB.RTS-12.18,1,13/09/18,18:39,107130.0,107180.0,107130.0,107180.0,30
3584,SPFB.RTS-12.18,1,13/09/18,18:40,107150.0,107190.0,107140.0,107140.0,12
3585,SPFB.RTS-12.18,1,13/09/18,18:41,107050.0,107080.0,107030.0,107080.0,18
3586,SPFB.RTS-12.18,1,13/09/18,18:42,107030.0,107150.0,107000.0,107150.0,18
3587,SPFB.RTS-12.18,1,13/09/18,18:43,107180.0,107190.0,107100.0,107100.0,16
3588,SPFB.RTS-12.18,1,13/09/18,18:44,107090.0,107100.0,107020.0,107080.0,12
3589,SPFB.RTS-12.18,1,13/09/18,18:45,107050.0,107060.0,107020.0,107020.0,14
3590,SPFB.RTS-12.18,1,13/09/18,19:06,107030.0,107140.0,107000.0,107140.0,59
3591,SPFB.RTS-12.18,1,13/09/18,19:07,107180.0,107220.0,107180.0,107200.0,12
3592,SPFB.RTS-12.18,1,13/09/18,19:08,107220.0,107220.0,107220.0,107220.0,2
3593,SPFB.RTS-12.18,1,13/09/18,19:09,107220.0,107220.0,107180.0,107180.0,6
3594,SPFB.RTS-12.18,1,13/09/18,19:10,107230.0,107250.0,107230.0,107250.0,10
3595,SPFB.RTS-12.18,1,13/09/18,19:11,107230.0,107260.0,107230.0,107260.0,5
3596,SPFB.RTS-12.18,1,13/09/18,19:12,107270.0,107310.0,107270.0,107290.0,17
3597,SPFB.RTS-12.18,1,13/09/18,19:13,107290.0,107290.0,107290.0,107290.0,3
3598,SPFB.RTS-12.18,1,13/09/18,19:14,107300.0,107330.0,107300.0,107300.0,18
3599,SPFB.RTS-12.18,1,13/09/18,19:15,107270.0,107300.0,107270.0,107300.0,7
3600,SPFB.RTS-12.18,1,13/09/18,19:16,107290.0,107310.0,107290.0,107310.0,5
3601,SPFB.RTS-12.18,1,13/09/18,19:17,107250.0,107250.0,107250.0,107250.0,1
3602,SPFB.RTS-12.18,1,13/09/18,19:18,107290.0,107320.0,107290.0,107290.0,9
3603,SPFB.RTS-12.18,1,13/09/18,19:20,107260.0,107260.0,107250.0,107250.0,12
3604,SPFB.RTS-12.18,1,13/09/18,19:21,107250.0,107340.0,107250.0,107340.0,5
3605,SPFB.RTS-12.18,1,13/09/18,19:22,107340.0,107350.0,107340.0,107350.0,11
3606,SPFB.RTS-12.18,1,13/09/18,19:23,107360.0,107400.0,107360.0,107400.0,37
3607,SPFB.RTS-12.18,1,13/09/18,19:24,107380.0,107400.0,107380.0,107400.0,4
3608,SPFB.RTS-12.18,1,13/09/18,19:25,107370.0,107400.0,107370.0,107400.0,118
3609,SPFB.RTS-12.18,1,13/09/18,19:26,107400.0,107400.0,107400.0,107400.0,23
3610,SPFB.RTS-12.18,1,13/09/18,19:27,107440.0,107440.0,107400.0,107400.0,4
3611,SPFB.RTS-12.18,1,13/09/18,19:28,107390.0,107430.0,107390.0,107400.0,12
3612,SPFB.RTS-12.18,1,13/09/18,19:29,107420.0,107440.0,107420.0,107440.0,25
3613,SPFB.RTS-12.18,1,13/09/18,19:30,107430.0,107430.0,107430.0,107430.0,6
3614,SPFB.RTS-12.18,1,13/09/18,19:32,107450.0,107450.0,107430.0,107430.0,20
3615,SPFB.RTS-12.18,1,13/09/18,19:33,107430.0,107430.0,107430.0,107430.0,33
3616,SPFB.RTS-12.18,1,13/09/18,19:34,107430.0,107460.0,107430.0,107460.0,6
3617,SPFB.RTS-12.18,1,13/09/18,19:36,107460.0,107460.0,107460.0,107460.0,1
3618,SPFB.RTS-12.18,1,13/09/18,19:37,107440.0,107440.0,107440.0,107440.0,4
3619,SPFB.RTS-12.18,1,13/09/18,19:39,107440.0,107510.0,107440.0,107510.0,34
3620,SPFB.RTS-12.18,1,13/09/18,19:40,107520.0,107520.0,107490.0,107490.0,9
3621,SPFB.RTS-12.18,1,13/09/18,19:41,107500.0,107500.0,107450.0,107450.0,10
3622,SPFB.RTS-12.18,1,13/09/18,19:44,107440.0,107440.0,107350.0,107350.0,30
3623,SPFB.RTS-12.18,1,13/09/18,19:45,107330.0,107370.0,107300.0,107300.0,18
3624,SPFB.RTS-12.18,1,13/09/18,19:46,107300.0,107300.0,107300.0,107300.0,1
3625,SPFB.RTS-12.18,1,13/09/18,19:47,107310.0,107310.0,107290.0,107300.0,80
3626,SPFB.RTS-12.18,1,13/09/18,19:48,107300.0,107300.0,107290.0,107290.0,3
3627,SPFB.RTS-12.18,1,13/09/18,19:49,107290.0,107300.0,107280.0,107280.0,8
3628,SPFB.RTS-12.18,1,13/09/18,19:50,107310.0,107310.0,107250.0,107250.0,24
3629,SPFB.RTS-12.18,1,13/09/18,19:51,107270.0,107270.0,107260.0,107260.0,3
3630,SPFB.RTS-12.18,1,13/09/18,19:52,107250.0,107250.0,107250.0,107250.0,3
3631,SPFB.RTS-12.18,1,13/09/18,19:53,107270.0,107270.0,107270.0,107270.0,1
3632,SPFB.RTS-12.18,1,13/09/18,19:55,107300.0,107300.0,107280.0,107280.0,3
3633,SPFB.RTS-12.18,1,13/09/18,19:56,107330.0,107330.0,107320.0,107320.0,2
3634,SPFB.RTS-12.18,1,13/09/18,19:58,107280.0,107280.0,107280.0,107280.0,1
3635,SPFB.RTS-12.18,1,13/09/18,19:59,107270.0,107270.0,107270.0,107270.0,4
3636,SPFB.RTS-12.18,1,13/09/18,20:02,107320.0,107320.0,107320.0,107320.0,1
3637,SPFB.RTS-12.18,1,13/09/18,20:05,107360.0,107370.0,107360.0,107370.0,6
3638,SPFB.RTS-12.18,1,13/09/18,20:06,107390.0,107410.0,107360.0,107410.0,37
3639,SPFB.RTS-12.18,1,13/09/18,20:07,107360.0,107360.0,107360.0,107360.0,1
3640,SPFB.RTS-12.18,1,13/09/18,20:08,107330.0,107330.0,107310.0,107310.0,7
3641,SPFB.RTS-12.18,1,13/09/18,20:09,107340.0,107340.0,107340.0,107340.0,5
3642,SPFB.RTS-12.18,1,13/09/18,20:10,107290.0,107290.0,107290.0,107290.0,2
3643,SPFB.RTS-12.18,1,13/09/18,20:11,107250.0,107250.0,107230.0,107230.0,17
3644,SPFB.RTS-12.18,1,13/09/18,20:12,107250.0,107250.0,107250.0,107250.0,3
3645,SPFB.RTS-12.18,1,13/09/18,20:17,107280.0,107280.0,107280.0,107280.0,11
3646,SPFB.RTS-12.18,1,13/09/18,20:18,107300.0,107300.0,107300.0,107300.0,2
